אחלה סרטון תודה רבה יוסי יקר ,🙏
ווואו הלםם כל הכבוד אלוף תודה ,👏
תודה רבה ,❤
כל הכבוד לך ,👍
היי יוסי וואלה כל סרטון שלך ממש תענוג צרוף תודה רבה ,🙏
סרטון מעולה אבל הכרתי את כולן תעשה חלק שני לאפליקציות כאלו או שתעשה סרטון שלם על האפליקציה &#39;&#39;Replika&#39;&#39; כי זה ממש מעניין,🥲
תודה רבה ,😊
מטורף איך שהערוץ השתדרג פה מלפני חמש שנים ,🙏🏻
תודה רבה רבה על הקליפ המושקע אגב בעברית: שני חלונות*,❤
אני דורש סרטונים כאלו אבל לפרו יוזרס ,😁
אינפורמציה מאוד נחוצה כדאי לכולם ליישם תודה רבה יוסי יקר ,🙏
אני רק הערה קטנה ברשותך ;) רוב התוכן שלך בשנים האחרונות ממוקד למתחילים לעומת התוכן הישן שלך שהיה יותר מתקדם אני באופן אישי הייתי שמח אם היה שילוב גם לתוכן יותר מתקדם כמו פעם ,😎
אני רק הערה קטנה ברשותך ;) רוב התוכן שלך בשנים האחרונות ממוקד למתחילים לעומת התוכן הישן שלך שהיה יותר מתקדם אני באופן אישי הייתי שמח אם היה שילוב גם לתוכן יותר מתקדם כמו פעם ,✌️
אחלה סרטון תודה על ההשקעה,❤
מדריך מושקע היטב למדתי כמה דברים חדשים תודה רבה יוסי יקר ,🙏
תאמתי ידעתי פה הכל אבל שוב תודה רבה על הסרטון המושקע,❤
וואו איזה נוח שאני צופה בסרטון בגוגל  אגב תוכל לעשות סרטון איך עושים אתר בסיסי לא הכי מיוחד ?,😄
סרטון קטלני אחי תודה רבה ,🥰
אבל זה משחקים עלובים וישנים ,🫣
אחלה מאוד אהבתי תודה רבה יוסי יקר ,🎮
אחלה מאוד אהבתי תודה רבה יוסי יקר ,🙏
מלך,💪🏻
אחחחחח איכות הסאונד  מזכירה לי את הסמארטפונים של ASUS,👌🏼
שאלה: למה שאני רוצה להעלות סרטון ליוטיוב הוא לא נותן לי השמח מאור לתשובה תודה,😀
תותח אחלה סרטונים נרשמתי כמנוי,😀
היי יוסי ימלך בדיוק ביום שני קיבלתי טלפון אז אני משתמש בדיס שלך ,😁
אף פעם לא ידעתי איך לאיית את השם שלך,😒
גילית את אמריקה ,😂
אולי זה הזמן לזרוק שמה עכשיו 100 דולר  לא המלצה כמובן !!,😬
תודה יוסי יקר ,😊
נתתי עוקב ימלך,🤴
סרטון מדהים תותח ,👌
סרטון מדהים תותח ,♥️
סרטון מדהים תותח ,👍
ועוד איך רכשתי את הדבר המהמם הזה ב-4650 ש&quot;ח וקיבלתי מתנות מדהימות בשווי 800 שקליםמכשיר ששווה כל שקלאני מכורה לו ,😍
סקירה מעולה יוסי ,❤️
באלי,☺
באלי,😬
סרטון מטורף  גם לי יש ערוץ אני יודע כמה זה קשה להכין סרטונים ברמה כזות אבל אתה עדיין מצליח ,🔥
סרטון מטורף  גם לי יש ערוץ אני יודע כמה זה קשה להכין סרטונים ברמה כזות אבל אתה עדיין מצליח ,🙃
יפה!!,🔥
היי יופי של מדריך תודה רבה יוסי ,👌
היי יופי של מדריך תודה רבה יוסי ,🙏
תודה ,🙂
יוסי סרטון שעבר לא אמרת לי מה אתה אוהד,🤔
יש לך סרטונים טוביםםם נתנתי לייק,👍
אחי אתה נותן ערך מטורףףףףתודה ענקית,🙏
אחי אתה נותן ערך מטורףףףףתודה ענקית,👍
מעולה תודה רבה!יש לך מושג איך ניתן להוריד את הסימן מים מסרטוני רילס אחרי שהורדתי אותם למכשיר?,🙏🏼
אלוףף תודה רבה על הסרטון!!בעדכון האחרון עשו שתאורת ה EDGE היא קבועה לכל האפליקציות בהשוואה למה שהיה לפני העדכון שלכל אפליקציה היה את הצבע שלה יש דרך לשנות את זה ?,😕
אלוףף תודה רבה על הסרטון!!בעדכון האחרון עשו שתאורת ה EDGE היא קבועה לכל האפליקציות בהשוואה למה שהיה לפני העדכון שלכל אפליקציה היה את הצבע שלה יש דרך לשנות את זה ?,🙏
וואלה לא ידעתי בכלל שיש לי את האופציות האלו אני מאוד ישמח עם תוציא עוד סרטונים על אפשרויות בגלקסי תודה רבה מאוד,🙏
המון תודה על הסרטון וההסבר עזרת לי מאוד ,☺️
המון תודה על הסרטון וההסבר עזרת לי מאוד ,🙏
המון תודה על הסרטון וההסבר עזרת לי מאוד ,👍
מדריך מעולה! ,🔥
אחלה מדריך יוסי תמשיך לעשות לנו תוכן כל כך מדהים,💖
ווי תודה לפני ההגדרות שמעתי גרוע כעט הצלילים נקיים ומותאמים,😄
תודה רבה רבה עזרת לי מאוד אני מאוד ישמח עם תעשה עוד סרטונים על המון פיצ&#39;רים מענינים שאף פעם לא שמתי לב עליהם ,🙏
מצחיק שאתה מעלה סרטון כזה ב2022 אני כבר 3 שנים עם גלקסי s9+ וכבר לפני 3 שנים עשיתי את זה באותו יום שקניתי את הפלאפון הספקתי לקנות אייפון חדש כבר ,😂
תודה רבה על הסירטוןתהיה בריא,💜
הרגשתי הבדיל משמעותי תודה תותח,🥰
אלוףףףף ,♥
אלוף! תודה רבה ,😊
אלוף,💙
אלוף,🤍
אלוף,🇮🇱
אלוף,🙏
שמע יצרתי בפלאפון תיקיית כספת ואני לא זוכר את הסיסמה אז האפשרות השנייה היא מה שם אביך וזה גם משהו שאני לא זוכר מה כתבתי כנראה שלעולם לא אפתח אותה שוב,🥴
תמשיך לעשות כאלה דברים אני מת על הדברים האלה תודה ,😁
סרטון מעולה יוסי גם אני למדתי כמה דברים! ,♥️
אלוף  סרטון מעולה,🥇
בימים אלה אתה אף פעם לא יכול לדעת אם בן הזוג שלך נאמן שלח DM את השם למעלה לקבלת טיפים לטיפול לאחר פריצה))))),💯
בימים אלה אתה אף פעם לא יכול לדעת אם בן הזוג שלך נאמן שלח DM את השם למעלה לקבלת טיפים לטיפול לאחר פריצה))))),📩
בימים אלה אתה אף פעם לא יכול לדעת אם בן הזוג שלך נאמן שלח DM את השם למעלה לקבלת טיפים לטיפול לאחר פריצה))))),🔝
אלוף ,🏆
סרטון מעולה יוסי! אחד הדברים המגניבים ,😍
תודה אני מחכה ל-gallaxy note 22,🙏
תודה אני מחכה ל-gallaxy note 22,👍
לא הזמנתי כלום שלחו לי עכשו ב11 בלילה הודעה ,🤦‍♀️
מדריך חשוב ומפורט כמו תמיד! אין עליך,😘
עזוב פשוט שים במדיח ,🤣
מלך,👑
אמת זה מועיל תודה על הסרטון!,🙂
עדכנתיתודה רבה!,♥️
עדכנתיתודה רבה!,👍
תודה טוב כמו תמיד ,👌🏽
תודה טוב כמו תמיד ,👍🏽
איזה צבע מושלםםם,❤️
תודה רבה על האזהרה אלוף,💖
כל הכבוד לך יא אלוף,💖
ווינדוס ,🤮
למי שלא הבין עוד לא יצא עוד ווינדוס 11 זה יקרה רק בהמשך השנה כרגע רק למספר מוגבל של אנשים יש את גירסת הבטא יש למה לחכות,🤍
קודם כל תודה על הסרטונים ואם פתחתי ארנק טרזור וקצת הסתבכתי אפשר למחוק אותו ולפתוח חדש ? מה התהליך? למחוק את התוכנה ?,🖤
מישהוא שאל אותך איפה אפשר להחביא את הפורנו בטלפון ואתה עשית סרטון על זה,😂
סרטון מעולה תוכל לעשות גם סרטון על פאי על תהליך ההתקנה ויצירת הארנק,😁
נושא מעניין מאוד  אחלה הדרכה ,🔥
נושא מעניין מאוד  אחלה הדרכה ,💪🏻
אתה יכול בבקשה לעשות סירטון איך מקבלים רובקס מי רובלוקס כן בבקשה המון יוהאבו את זה אני אומר לך זה גם יעזור לי ממש ,🙏
אתה יכול בבקשה לעשות סירטון איך מקבלים רובקס מי רובלוקס כן בבקשה המון יוהאבו את זה אני אומר לך זה גם יעזור לי ממש ,❤
היי אני גם קבלתי הודעת sms על משלוח שמחכה עם מספר המעקבו היה לי חשוד:1 זאת היתה הודעה ממספר נייד ולא כתוב בנק הדואר2 רשום לשלם מכס 799 ש&quot;ח אבל מה שהזמנתי לא דורש תשלום מכס3 כתוב הגיע לישראל רק ש מספר המעקב מתחיל ב-CN שזה סין4 מספר המעקב של סין לא דומה בכלל למה שהמוכר נתן לי5 אני עושה הזמנה דרך פלאפון של המשפחה ולא שלי (אין לי אינטרנט כך שגם אם הייתי רוצה להכנס לקישור איני יכול) אז איך קבלתי לפלאפון שלי אם זה רשום על מספר פלאפון אחראחרי כל זה שלחתי את המספר לבדיקה אצל אחד מבני המשפחה ו כתוב &#39;הונאה&#39;קיצר נפלתי על גנב חובבןאבל אחלה סרטון!!!,😂
היי אני גם קבלתי הודעת sms על משלוח שמחכה עם מספר המעקבו היה לי חשוד:1 זאת היתה הודעה ממספר נייד ולא כתוב בנק הדואר2 רשום לשלם מכס 799 ש&quot;ח אבל מה שהזמנתי לא דורש תשלום מכס3 כתוב הגיע לישראל רק ש מספר המעקב מתחיל ב-CN שזה סין4 מספר המעקב של סין לא דומה בכלל למה שהמוכר נתן לי5 אני עושה הזמנה דרך פלאפון של המשפחה ולא שלי (אין לי אינטרנט כך שגם אם הייתי רוצה להכנס לקישור איני יכול) אז איך קבלתי לפלאפון שלי אם זה רשום על מספר פלאפון אחראחרי כל זה שלחתי את המספר לבדיקה אצל אחד מבני המשפחה ו כתוב &#39;הונאה&#39;קיצר נפלתי על גנב חובבןאבל אחלה סרטון!!!,👍
תודהמלךרואיםשהשקעת בשוילינו,👑
תודהמלךרואיםשהשקעת בשוילינו,👀
תודהמלךרואיםשהשקעת בשוילינו,🙏
תודה רבה אני אוהב להסתכל בסרטונים שלך אתה מסביר בפשטות וישר לעניין,😀
תודה רבה אבל לא כל סרטון ניתן להוריד נכון?,🙂
תודה רבה אבל לא כל סרטון ניתן להוריד נכון?,👍
ראיתי את כל הסרטון ולא הבנתי מה המטרה של המכשיר?,🤷🏻‍♀️
יאלוףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףף,😀
יאלוףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףף,❤️
יאלוףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףףף,😍
אחי אין לי כרטיס מסך במחשב הוא בן פאקינג 12אויייי הקנאהשיהנה,😂
מחשב ליגהה סרטון מדהים,🔥
איזה פינוק של מחשב  מאה אחוז הבן שלך יהנה ממנו ,🔥
איזה פינוק של מחשב  מאה אחוז הבן שלך יהנה ממנו ,🤘🏻
סקירה מדהימה ,❤️
תודה רבה עזרת לי ממש,🤍
כמה הזהרתי אתכם!!!יאיר לפיד לצה&#39;&#39;ל ביידן ביקש לסיים את המבצע- כישלון בניהול מדינה מערכה - חולשה מול העולם רע מאוד לישראל- פגיעה בצה&#39;&#39;ל חמור ביותר- פעילות כנגד אינטרסים של ישראל- הפקרת ביטחון מדינת ישראל ממשלת שמאל בשלטון משמעות סופה של מדינת ישראל,👈
כמה הזהרתי אתכם!!!יאיר לפיד לצה&#39;&#39;ל ביידן ביקש לסיים את המבצע- כישלון בניהול מדינה מערכה - חולשה מול העולם רע מאוד לישראל- פגיעה בצה&#39;&#39;ל חמור ביותר- פעילות כנגד אינטרסים של ישראל- הפקרת ביטחון מדינת ישראל ממשלת שמאל בשלטון משמעות סופה של מדינת ישראל,👉
בבקשה תעשה סרטון מדריך מלא ל-firefox,🙏
אחלה סקירה ,👌🏼
מכשיר פצצה ,🔥
יש מצב אתה מראה איך פותחים בטיקטוק את הפרטי שכולם יוכלו לשלוח גם אם הם לא עוקבים אחרי או אני אחריהם,🙏
יש מצב אתה מראה איך פותחים בטיקטוק את הפרטי שכולם יוכלו לשלוח גם אם הם לא עוקבים אחרי או אני אחריהם,❓
תתחדש  אחלה סרטון ,😎
תתחדש  אחלה סרטון ,🔥
תתחדש  אחלה סרטון ,💪🏻
אמן שכל יוטיוב ישראל היו כמוך,❤️
אמן שכל יוטיוב ישראל היו כמוך,🙏
אני ממש רציתי לקנות את זה אבל מעדיפה מכשיר פחות כבד וכן עם אופציה לשים כרטיס זיכרון וכ&#39;ו אז נראה לי אני יחליף כיוון ממש תודה על הסרטון מאוד עזרת לי עם זהאני אשמח אם יש לך להמליץ ליעל מכשיר אחר יותר קל ונוח תודה,🙏
סירטון טוב,🔥
סקירה מעולה ,🔥
הגיע לאנדרואיד לא מזמן נרשמתי וזה נעול כזה כתוב לי שאני צריך לחכות להתראה שזה ייפתח שאקבל הזמנה מה זאת אומרת???  זה בחיים לא ייפתח לי ??? או שזה ייפתח אוטומטי?,😢
אחלה מדריך  ( שזה יגיע לאנדרואיד נצטרף  ),😎
אחלה מדריך  ( שזה יגיע לאנדרואיד נצטרף  ),🔥
מעולה יוסי  זה איתי,❤
תודה רבה על המידע! ,👏
תןדה אחי,🤗
מלך,🤴
היי Y4PC תגיד אתה יכול לעשות סרטון בבקשה על איך להוריד למחשב 64 ביט כי אני רוצה להוריד אוביאס תודה,😀
תעשה עליו סקירה מעמיקה או אפילו השוואה בינו לבין לפטופ גיימינג מיתחרה,😆
אולי תעשה סרטון הסבר על מה כל חלק במחשב עושה? נשמע סרטון טוב,😊
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל4000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,💙
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל4000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🧡
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל4000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🔥
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל4000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🖤
תודה רבה על הסירטון אחיאפשר לעשות בנוסף סרטון הדרכה על אותה תוכנה בנושא מיצוי היכולות שלה בכל מה שקשור להאצת/מיצוי הרכיבים של המחשב? בשפה המקצועית על overclockingתודה שוב תותח !,👌
יוסי יתותח אחלה סירטון כמו תמיד הלוואי עלי מחשב נורמאלי יש לי מחשב יש של לנבו ארבע ראם ביכ ,😁
אתה בן אדם חכם ומאד מעניין !! ט&quot;ו בשבט שמח לכולם!! תפרגנו בסאב+פעמון וכמובן בלייק יאחים!,😜
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל 2000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🖤
אתה יכול להמליץ על מאוורר למעבד i7 10700k?ואם אתה יכול לענות באינסטגרם בבקשה אני ממש אשמח (ntj_monstar),🙏
מי שרואה אתה זה ב-2051,👇
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל 2000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🖤
הי יוסי מה קורה חיפשתי את המדריך שלך לתוכנת KeePass ולא מצאתי אני מקווה שלא מחקת אותו אם לא אתה יכול לשים לי קישור?תודה,😑
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל 2000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🖤
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל 2000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשים,🖤
היי לכולםלייק מי שרואה את זהיש לי חלום והוא להגיע ל 2000 סאבים בקרוב לייבים ומעלה הגרלות אני באמת משקיע הרבה מאוד בערוץ שלי!אז כמובן שאתם לא חייבים אבל אם בא לכם לעזור לי אז אשמח שתרשמו לערוץ שלימעריך את כל הסאבים החדשיםת,🖤
אתנ פשוט חכם ואחלה גבר אני סאב ולייק,🔥
זה רק אני או שאתה העמוד הכי טוב בעולם !!!!!! הסרטונים שלך כל כך עוזרים לי ,😀
מכיר את התוכנה היא טובה אחלה סרטון ,👌
מכיר את התוכנה היא טובה אחלה סרטון ,👍
חברים יש לי מטרה והיא להגיע עד 2021 ל 2000 סאבים אני יודע שזה ממש קשה אבל אם כל אחד ישתף את הערוץ יביא חברים ירשם מההורים ומאחים ואחיות אז נגיע לזה בשנייה אם נגיע ל 2000 סאבים אני יעשה הגרלה אני לבד לא יודע על מה הגרלה אז בוא נגיע לזה בבקשהכדי להגיע למטרה אני יתחיל לעלות קבוע כמה סרטונים בשבוע והסרטונים יהיו הכי מושקעים,❤️
חברים יש לי מטרה והיא להגיע עד 2021 ל 2000 סאבים אני יודע שזה ממש קשה אבל אם כל אחד ישתף את הערוץ יביא חברים ירשם מההורים ומאחים ואחיות אז נגיע לזה בשנייה אם נגיע ל 2000 סאבים אני יעשה הגרלה אני לבד לא יודע על מה הגרלה אז בוא נגיע לזה בבקשהכדי להגיע למטרה אני יתחיל לעלות קבוע כמה סרטונים בשבוע והסרטונים יהיו הכי מושקעים,❤️
יש לי מסך 165 וזה היה על59,🥴
בוא נדבר על 3090 כיף לך ,😑
תודה רבה ,👑
אני רק בדקתי שעשיתי נכון,👍🏻
היגיון הגיוני 24 צפיות 24 לייקים,👍
מטורף! רציתי לקנות את הrtx2080ti אבל אז קנית אותי נייס! תודה! אני קונה את ה3080! ,😁
יש לך מחשב מפלצתי אשמח אם תראה איך הוא מריץ אוורווץ וקול אוף דיוטי וורזון,😉
לא הבנתי איך זה מפרט של 15אלף עם הלוח אם והכרטיס מסך והמעבד זה בערך 15אלף איפה כל השאר?חוץ מזה אחלה סירטון,😁
בינתיים במהירות 15 מיגה בזק ,😂
וואו מחשב מטורף,🤯
גם עוד 50 שנה שיוציאו את rtx 3509008 עדיין יבדקו איתו את gta v ,😉
סרטון מעולה יוסי ,😁
אששששש של מוצר תודה ליוסי הקינג ,👏
פשוט תקנה דיסק און קי,😀
הוא גם טוב לקונסולות נשחק ככונן הרחבה,🤙🏻
המחיר של המחשב הזה עוקף את 20 אלף שקל,🤔
יהיה סקירה על המסך?!תתחדש יתותח,🎉
אלוף,😎
מטורף יוסי לא מאמין שיש לך מחשב יותר חזק משלי ,😅
אלוף אחשלייי תתחדש,❤️
אלוף אחשלייי תתחדש,🎉
פעם ראשונה בחיים שלי אני רואה מישהו שאשכרה שילם כסף בשביל מערכת הפעלה ,😐
תתחדש אח יקר ,❤
תיתחדש מגיעה לחה אתה משקיע המון!!!!,👍
תתחדש!מגיע לך,❤
יש מצב שאתה עושה מדריך לאיך עורכים תמונה כזאת ש שרואים שנכנסים לסרטון ,😅
יש מצב שאתה עושה מדריך לאיך עורכים תמונה כזאת ש שרואים שנכנסים לסרטון ,😬
טוב שיש כמוך ביוטיוב תמשיך ככה,😍
שמע כסא אבל עכשיו אתה יכול לקנות את הכסא החדש של רייזר למרות שהכיסא שלך גם ממש מטורף,👌
אתה היחידי שבאמת מסביר על גיימינג ,☺
אתה היחידי שבאמת מסביר על גיימינג ,😊
אחלה בן אדם אתה לב טוב  אוהב אותך ובהצלחה לך יאח ,💙
אחלה בן אדם אתה לב טוב  אוהב אותך ובהצלחה לך יאח ,⚡
אחלה בן אדם אתה לב טוב  אוהב אותך ובהצלחה לך יאח ,💓
זה עובד!!!! יש לי בכושי מישחקים אבל עדיין אתה עזרתה לי מאוד תודה רבה,❤️
אחי יש לי בעיהיש לי משחק בפלאפון קוראים לובראול סטארסהוא בהתחלה עשה לי בעיה עם הפתיחה אז מחקתיוהורדתי שובזה עושה לי שהמשחק נפתח וטוען אבל זה חוזר כלפעם על עצמויש לי משתמש שבזבזתי עליו כסף והוא מאובטח במיילאני לא יודע מה לעשותבבקשה תעזור לי,😢
אחי יש לי בעיהיש לי משחק בפלאפון קוראים לובראול סטארסהוא בהתחלה עשה לי בעיה עם הפתיחה אז מחקתיוהורדתי שובזה עושה לי שהמשחק נפתח וטוען אבל זה חוזר כלפעם על עצמויש לי משתמש שבזבזתי עליו כסף והוא מאובטח במיילאני לא יודע מה לעשותבבקשה תעזור לי,💖
וואו אני זוכר אותך מ1000 עוקבים,😅
לי כבר יש את זהאבל עדיין מת עליך יוסי,❤
מספר אחד אתה יוסי עוד לא צפיתי בסרטון כבר שמתי לך לייק כל תוכן שלך מועלה ומלמד הרבה תמשיך ככה אלוף,🔥
אתה יכול לעשות מדריך לאיך לקחת פילטרים בטיקטוק זה חשוב בבקשה,😕
יוסי סירטון מעולה ,😁
יוסי סירטון מעולה ,👍
וואו קניתי את זה מזמן וזה באמת עדיף מאייר פודס ב700 שקל אחלה סרטון לימדת אותי קצת דברים חדשים קיבלת לייק,👍
אחלה פיצ׳רים,❗
אחלה יוסי ,🔥
שלום יש לי שאלה המחשב שלי לא נפעל הכוונה שאני לוחץ על הכפתור ההפעלה ואז המחשב מדליק את הפנס של הכפתור ואז זה נכבה ככה זה חוזר על זה מלא פעמיים אשמח לדעת מה הבעיה תודה רבה ,😀
זה נשמע OBS 5:16 ,😄
כרגיל סרטון מטורף יש לך אחלה ערוץ עם המון מדריכים שעוזרים להרבה אנשים תמשיך כך !!!!,😀
הייתי רוכשת ב-1200 ש&quot;ח אוזניות גיימינג לו לא הייתי חוטפת דלקת גידיםבתקופה זו אני בגמילה מכל המשחקים ,😩
ברור שמדובר בחווית unboxing מדהימה,👍
כל הכבוד אחלה סרטון תמיד עם חיוך,🤙🏻
אשמח אם תעשה סקירה על איכות השמע שלהם וסרטון חזק כמו תמיד,🔥
ישששששש אני מתחילה ,😊
תודה רבה עזרתה לי מאוד ,❤️
עוד לפני שאני צופה בך אני נותן לך ליייק ,♥️
Y4PC ימלך אני אוהב את כל הסיקורים האלהאני ישמח מאוד אם תעשה סיקורעל מצלמת canon 4000dימלךךךךךךך ,👑
אתה המלך,❗
אתה המלך,👍
מגניב!!!! עזרת לי מאוד,❤️
מגניב!!!! עזרת לי מאוד,🙏
זה ניראה טוב אבל אין לי אייפון 11 פרו  לייק למי שאין לו גם ורוצה !,😭
תודה רבה על העזרה,🤘🏼
יואוווו תודה בידיוק הייתי צריך !!!!!! ,🙏🏼
שמע אתה אחלה גבר ואחלה סרטון ותוכן אבל תחליף מיקרופון,🙃
אלוףף,🔥
היי יש לי שאלה במחשב שלי אין סמל של וויפי אני חיברתי את הראוטר אלחוטי למחשב אבל עדיין אין סמל של וויפי והראוטר אלחוטי לא מהבהב אם תוכל לעזור או ליצור איתי קשר אשמח,😄
יוסי אין עליך הסרטונים שלך ממש טובים!  אתה עוזר בכל דבר שיש וגם אני אוהב להקשיב לדיבור הכל כך כיפי שלך! ויצא סרטון מושקע!,😁
יוסי אין עליך הסרטונים שלך ממש טובים!  אתה עוזר בכל דבר שיש וגם אני אוהב להקשיב לדיבור הכל כך כיפי שלך! ויצא סרטון מושקע!,👍
סקירה יפה וברורה מאד כמו תמיד!!,👌
איזה מלך,💪
איזה מלך,🚀
מחכים לאלטרנטיבה לאייפון,😓
היי אני עשיתי את המדריך כתבתי את הכתובת ולצערי לי זה לא רשם בחלונית לפתוח את הטלפון שלך זה מראה לי רק כל מיני כתובות אשמח שתענה,🙏
אחרי שנכנסתי לזה זה נטען לי וזה נשאר לי רק על 20% מה לעשות?אתה יכול לעשות תוכנה אחרת בבקשה?(לא מסובכת אני ראיתי מלא סרטונים כאלה והסתבכתי ממש בזה לא אבל זה נתקע לי אז בקיצר תעשה בבקשה בתוכנה אחרת)(סמסונג)(יש לי סמסונג 8+ הוא גרוע אבל אני צריך שהוא יתאים אליו)תודה מראש,🙂
